banter	2026-09-17	@air__security	claim	criticism	false	true	claude-code, codex, github-copilot-cli, gemini-cli	https://x.com/air__security/status/2100683528383975636		AIR Security said they found the same SHA-pinning bypass in Claude Code, Codex, Gemini CLI, and GitHub Copilot, letting a marketplace plugin that looked pinned to a reviewed commit be swapped for malicious code and yielding zero-click RCE on the machine runnin
banter	2026-09-21	@Evoputa	claim	comparison	false	true	claude-code, codex, github-copilot-cli, gemini-cli, antigravity	https://x.com/Evoputa/status/2102108276384997436		A practitioner restated Plugin4Shell with a narrower operator map: GitHub's own marketplace largely blocks hash-shaped branch names, risk concentrates on Bitbucket and self-hosted git plus auto-update, Claude Code 2.1.179 and Codex 0.146.0 are the clean upgrad
banter	2026-09-21	@Vuojolahti	voice	comparison	false	true	cursor, grok-build	https://x.com/Vuojolahti/status/2102185232069808553		An operator called the Cursor harness worse than anything else they use and said they wish Cursor subscriptions could be spent inside Grok Build.
banter	2026-09-21	@theaaron	voice	criticism	false	true	grok-build	https://x.com/theaaron/status/2102182475955159265		In the Grok 4.7 launch thread, a tester said the new model is worse and slower in the Grok Build harness than 4.6 and 4.5 were.
banter	2026-09-21	@ml_review	voice	comparison	false	true	antigravity	https://x.com/ml_review/status/2102112561697054845		Someone who likes Antigravity's TUI (diffs, artifacts, agent and task panels) said the real limit is Google locking it to Gemini, then described pointing GOOGLE_GEMINI_BASE_URL at a local Qwen plus an OpenAI fallback so they can run it unpatched.
banter	2026-09-21	@Jarretcoon	voice	comparison	false	true	antigravity, claude-code	https://x.com/Jarretcoon/status/2102111882857328856		An operator granted that Antigravity tokens can be cheaper, then said AGY CLI has no browser tool and no auto classifier, so you approve everything by hand, while Claude Code in auto mode can be left on a task; saving pennies per token while spending hours on 
banter	2026-09-16	@badlogicgames	claim	announcement	true	false	pi-coding-agent	https://x.com/badlogicgames/status/2100248057413558600		Pi's maintainer said 3.14 would land the following Friday as a new harness only, not yet the new coding agent built on top of it.
banter	2026-09-16	@badlogicgames	claim	announcement	true	true	pi-coding-agent	https://x.com/badlogicgames/status/2100282391054950477		He corrected people calling it a refactor: it is a rewrite, and the old coding agent stays until the new one materializes on the new harness.
banter	2026-09-18	@theo	voice	joke	false	true	omp	https://x.com/theo/status/2100765198919581922		Quoting a description of OMP's snap compaction (history rendered as a microfont image the model reads), Theo called oh-my-pi the most unserious dev tool he has seen, closer to an art piece than a harness.
banter	2026-09-18	@bchap1n	voice	praise	false	true	omp	https://x.com/bchap1n/status/2100834613862240541		A reply called that take insufferable and said OMP is the best harness available, not slop, and that a large account should not dunk on the team.
banter	2026-09-18	@badlogicgames	voice	comparison	true	true	pi-coding-agent, omp	https://x.com/badlogicgames/status/2100842715122405491		Pi's maintainer, asked about OMP, said there is no bad blood with Can, that many people use OMP productively, and that it is simply not his taste.
banter	2026-09-18	@greg_horvay	claim	praise	false	true	omp	https://x.com/greg_horvay/status/2100764473392820433		The post Theo quoted said OMP's snap compaction paints conversation history into an image with a microfont so the model can read pixels instead of bloating the KV cache, and that it works surprisingly well.
banter	2026-09-21	@_can1357	claim	comparison	true	true	omp, pi-coding-agent	https://x.com/_can1357/status/2102074543472861372		OMP's maintainer said defaulting to async tool calls beats the model freezing on a 20-minute Rust build or retrying until cache invalidates, and that in a SWE-rebench run Pi was failing three tasks they were not, purely because the model got stuck sleeping via
banter	2026-09-21	@petercat721	claim	comparison	false	true	pi-coding-agent, hermes-agent	https://x.com/petercat721/status/2102046288279670915		Someone reported a 55-task personal-agent bake-off on the same self-hosted GPU and model: Pi finished 55/55 on about 316k tokens in 8.5 minutes, Hermes 54/55 on about 2.17M tokens in 17 minutes, so Pi used roughly seven times fewer tokens for that workload.
banter	2026-08-24	@hunvreus	voice	criticism	true	true	flue, eve, heypi	https://x.com/hunvreus/status/2091877977734943107		HeyPi's author said he wants to like Flue and Vercel Eve but will not run agents on serverless: chat, files, long sessions, and CLIs fit a fat server, and serverless turns that into a pile of glued services and unreadable logs.
banter	2026-09-14	@hunvreus	voice	criticism	true	true	codex, heypi	https://x.com/hunvreus/status/2099495122140557631		He argued laptop lockdown is theater against Codex: if a user can see data, the agent can exfiltrate it, and if they can edit it, the agent can too.
banter	2026-09-15	@Agent0ai	claim	announcement	true	false	agent-zero	https://x.com/Agent0ai/status/2099876602121212330		Agent Zero's account said they tested six changes to the coding workflow covering prompts, memory, runtime guidance, and time awareness, and published what improved and what did not.
banter	2026-09-20	@JasonSteving	claim	praise	true	false	temporal-agent-harness	https://x.com/JasonSteving/status/2101716834773065821		Someone on Temporal's AI team said wiring Jev-powered auto mode into the Temporal Agent Harness was a natural fit along existing seams, and framed Jev as a way to make oversight cheaper rather than as a chatbot.
banter	2026-09-19	@AgentEtna	claim	criticism	false	true	openhands	https://x.com/AgentEtna/status/2101392185874653674		A tester pointed at a SWE-bench issue where a run is marked unresolved because the environment never booted, then scored as the agent, and at an OpenHands issue where a failed browser, glob, or edit can still show as success in the chat.
banter	2026-09-21	@guzmanpintos	claim	announcement	false	false	openclaw	https://x.com/guzmanpintos/status/2102111368899907632		A sandbox-provider operator said OpenClaw's Crabbox runs agent test suites in a remote box, syncs the working tree rather than a commit, and that four lines in AGENTS.md were enough for their agents to stop hammering the laptop.
banter	2026-09-21	@aronprins	claim	announcement	true	true	paperclip	https://x.com/aronprins/status/2101937803730796901		Paperclip's docs person said agent heartbeats are short wakes (timer, assignment, on-demand, automation), not always-on daemons, and told operators to keep interval off, wake on demand, and use routines for clocks.
banter	2026-09-16	@ethereaglehq	claim	criticism	false	false	github-copilot-cli	https://x.com/ethereaglehq/status/2100043837200646162		An operator said Copilot CLI 1.0.84-9 fixed MCP dying when the CLI was attached to a running IDE: config validation rejected the in-process IDE bridge, plugin reload failed, and the session got restricted.
banter	2026-09-21	@hazemomier	voice	criticism	false	true	claude-code, codex, github-copilot-cli	https://x.com/hazemomier/status/2101965597940609479		He argued that env vars inside a coding-agent sandbox are a shared trust zone, not isolation, because the model can still curl and cat, and that operators putting prod credentials in .env and hoping the system prompt holds have already lost.
banter	2026-09-21	@doodlestein	voice	comparison	true	false	omp, agent-flywheel, pi-coding-agent	https://x.com/doodlestein/status/2101887460728844493		Agent Flywheel's author said he is using OMP for now while he "ompifies" his Rust Pi agent, which is a working choice rather than a conversion story.
banter	2026-09-21	@florian_marty	voice	praise	false	true	deepseek-harness	https://x.com/florian_marty/status/2102180902214254922		In a thread that was not about DeepSeek, a user told someone to use the dsh harness, called it the best combo once running, and said it has underappreciated features that become obvious in use.
banter	2026-09-21	@wiasliaw	voice	comparison	false	true	pi-coding-agent, omp	https://x.com/wiasliaw/status/2102008975382466855		In a thread about oh-my-pi, a user said looking at Pi is enough and there is no need to look at OMP.
claude-code	2026-08-20	@bcherny	claim	announcement	true	false	claude-code	https://x.com/bcherny/status/2090490321893499335		After a user said a rate limit vanished in minutes, the Claude Code maintainer told them to run the usage breakdown and said the usual culprits are extreme parallelism, a runaway loop, or a costly skill or plugin.
claude-code	2026-08-21	@mckaywrigley	claim	criticism	false	true	claude-code	https://x.com/mckaywrigley/status/2090617981093204252		In that same usage thread he told the maintainer there was a cache-invalidation bug once enough images sat in context, and that he had already written a hook to kill a session after repeated cache misses.
claude-code	2026-08-21	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2090933155847143498		The official developer account said Remote Control was the top user complaint the prior month and that they had shipped reliability work, including starting a Claude Code session from a phone onto a machine already running remote-control.
claude-code	2026-08-23	@bcherny	voice	comparison	true	false	claude-code	https://x.com/bcherny/status/2091589188298891264		He sketched a three-stage path from models beating him at writing code, then at adjacent engineering, then at most computer work, and said he personally stopped writing code by hand in late 2025 while still treating engineering as unsolved.
claude-code	2026-08-23	@bcherny	claim	announcement	true	false	claude-code	https://x.com/bcherny/status/2091591570982371454		After pushback on Opus verbosity in coding sessions, he said the team shipped a short-term Claude Code config workaround so operators can force a concise output style without waiting for a model fix.
claude-code	2026-08-24	@johnennis	claim	criticism	false	true	claude-code	https://x.com/johnennis/status/2091718526121742405		A user said Claude in a coding session silently ignored clear instructions and implemented its own worse approach, and treated that as an alignment-with-the-user failure rather than a small glitch.
claude-code	2026-08-27	@wunderwuzzi23	claim	criticism	false	true	claude-code	https://x.com/wunderwuzzi23/status/2093039917714563098	DUP	A security researcher described an attack chain that hijacked Claude Code under Opus 5 auto mode from a website, including a later beat where auto mode blocked the model's own attempt to kill the malware it had just allowed.
claude-code	2026-08-28	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2093480630801858750		The official developer account recapped a week of Claude Code work: faster CLI startup that no longer waits on sandbox and MCP, more token-cost visibility, an auto-mode rules tab in permissions, and Remote Control reconnect plus live subagent tool calls on the
claude-code	2026-08-30	@theo	claim	criticism	false	true	claude-code	https://x.com/theo/status/2093934018035409151		He reported that auto mode, not the bypass-permissions setting, is what actually lets Claude Code run with sudo.
claude-code	2026-09-02	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2095226982644830648		They said background computer use in the Claude Code desktop app is in beta for Pro and Max on macOS, already on for people who used computer use before, and otherwise toggled in Settings > General.
claude-code	2026-09-03	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2095572891941351550		They posted Function Hooks as an unshipped way to extend Claude Code, linked GitHub issue 91870, and asked for feedback instead of treating the demo videos as a release.
claude-code	2026-09-08	@bcherny	claim	announcement	true	false	claude-code	https://x.com/bcherny/status/2097363234747818070		He wrote that Claude models had solved prompt injection in practice about two months earlier and framed public scoring of other labs as a way to push them on alignment. A community note on the same post disputed the solved claim and pointed at later auto-mode 
claude-code	2026-09-09	@thsottiaux	claim	comparison	false	true	claude-code, codex	https://x.com/thsottiaux/status/2097482341916852719		An OpenAI Codex maintainer wrote that Claude Code's new background computer use matched what Codex had shipped the previous May, and presented Anthropic as catching up on a feature OpenAI had already productized.
claude-code	2026-09-11	@bcherny	voice	praise	true	true	claude-code	https://x.com/bcherny/status/2098217571153838124		Sharing a reply to a private email, he argued throwaway prototypes can be a black box, but production code written by Claude should be held to a higher bar than human-written code, via tests, reviews, fuzzers, and routines.
claude-code	2026-09-11	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2098500999656923145		They announced a plugin eval command that scores a plugin or skill against test cases and then reruns without it, and a follow-up noted that evals spend tokens and that plugin hooks and MCP run as the user.
claude-code	2026-09-14	@bcherny	claim	announcement	true	false	claude-code	https://x.com/bcherny/status/2099551291601248485		The maintainer said Claude Mods were starting to land, pointed at GitHub issue 91870 for details, and held up a Tetris-in-Claude demo as evidence people were already building on the API.
claude-code	2026-09-14	@Prathkum	claim	criticism	false	true	claude-code	https://x.com/Prathkum/status/2099570590701252897		He argued Function Hooks would matter more than a model bump, then relayed early GitHub-issue tests: a hung hook failing open so the risky action still ran, a blocked write rerouted through another tool, and a safety checker that passed broken code.
claude-code	2026-09-16	@thenameiskh4n	claim	frustration	false	true	claude-code	https://x.com/thenameiskh4n/status/2100232454506508510		A user said that after getting comfortable with auto mode, the agent started demanding approval for ordinary reads and edits, preferred bash over Read/Write, and ignored CLAUDE.md instructions to do otherwise.
claude-code	2026-09-17	@iyussuff	claim	criticism	false	true	claude-code	https://x.com/iyussuff/status/2100423475882013034		He warned that auto mode, while waiting for the user (for example an API key in an env file), keeps resubmitting the full context and can burn the session quota.
claude-code	2026-09-17	@ucsandman	claim	criticism	false	true	claude-code	https://x.com/ucsandman/status/2100604080284401853		An operator said he moved guards into function hooks and then found the layer was never invoked in normal sessions unless an experimental env var was set, while plugin list still showed the plugins as enabled.
claude-code	2026-09-17	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2100633571543367691		They said Projects were rolling out in Claude Code on desktop and web as one conversation that splits work into parallel cloud threads, keeps going after you leave, and is in beta for some Pro and Max cloud-session users.
claude-code	2026-09-17	@ClaudeDevs	claim	announcement	true	false	claude-code	https://x.com/ClaudeDevs/status/2100633574022230474		They added that those Project threads run in the cloud even if the computer is offline, and that local workflow support was promised as coming very soon, with a docs link.
claude-code	2026-09-17	@trq212	claim	announcement	true	false	claude-code	https://x.com/trq212/status/2100638355872706571		Another Claude Code maintainer described Projects as bringing Claude Tag's architecture into Claude Code: one project-level agent that owns memory and spins subagents, including proactive or scheduled work.
claude-code	2026-09-17	@bcherny	voice	neutral	true	false	claude-code	https://x.com/bcherny/status/2100676802008248438		He said the team struggled with naming Projects, then chose to stretch an existing concept rather than add another noun operators have to learn.
claude-code	2026-09-17	@ucsandman	voice	criticism	false	true	claude-code	https://x.com/ucsandman/status/2100704874178507090		He argued Projects on desktop and web are a rename of CLI subagent orchestration, questioned calling them threads, and compared the split to the earlier Cowork-versus-Code confusion.
claude-code	2026-09-18	@trq212	claim	announcement	true	false	claude-code	https://x.com/trq212/status/2101009392611278961	DUP	He said version 2.1.277 adds AGENTS.md support, used when a folder has no CLAUDE.md, toggleable in config, and implemented as a built-in Claude Code mod whose source lives in the public mods tree.
claude-code	2026-09-18	@ric_guia	voice	comparison	false	true	claude-code, codex, hermes-agent	https://x.com/ric_guia/status/2101096505201274983		He treated AGENTS.md support as catch-up to Codex and Hermes, and said Claude's CLAUDE.md-only convention had been the annoying split.
claude-code	2026-09-19	@imanari_satoshi	claim	criticism	false	true	claude-code, codex, github-copilot-cli, gemini-cli	https://x.com/imanari_satoshi/status/2101453031036350572		He summarized Plugin4Shell as a SHA-pin bypass via ambiguous git refs, said Claude Code was reported patched in 2.1.179, and claimed the public changelog for that version never mentioned the SHA check, so changelog-driven operators would miss it. He also said 
claude-code	2026-09-20	@eforus_overseer	claim	criticism	false	true	claude-code, codex	https://x.com/eforus_overseer/status/2101701944712516045		He pointed at a paper that tasked an adversarial agent with evading Claude Code auto mode and Codex Guardian by attacking the monitor itself, claiming most trials ended in arbitrary bash.
claude-code	2026-09-21	@12wecior	voice	comparison	false	true	claude-code, codex	https://x.com/12wecior/status/2102103851738288549		Pushing back on a wave of Codex praise, he said people dumping Claude Code for Codex are using both like chatbots rather than harnesses, and that Codex felt weaker as a developer tool once you treat it as a harness.
codex	2026-08-20	@OpenAIDevs	claim	announcement	true	false	codex	https://x.com/OpenAIDevs/status/2090230646497251387		The official developer account said teams are embedding the open-source Codex agent loop inside their own apps and dashboards, with the host application owning the interface, context, tools, and approvals while the harness runs the loop.
codex	2026-08-20	@gdb	claim	announcement	false	true	codex	https://x.com/gdb/status/2090246288478814281		OpenAI's president quoted that platform post and said Codex is already doing non-coding work, citing a tax-prep pilot of about 7,000 returns that cut preparation time by roughly a third, and that outsiders can build products on the public harness.
codex	2026-08-24	@RijnHartman	voice	criticism	false	true	codex	https://x.com/RijnHartman/status/2091842836819804425		A user said a keep-the-last-turn-alive usage tool, built after someone reported getting hundreds of dollars of Codex usage at zero remaining quota, was deleted once the Codex lead warned that scaled abuse would force OpenAI to revisit the feature, and that the
codex	2026-08-26	@labelmake	claim	announcement	false	false	codex	https://x.com/labelmake/status/2092753196787900628		An OSS maintainer said Codex CLI 0.150.0 stopped loading project-level AGENTS.md on untrusted projects, so a malicious instruction file in a cloned repo should no longer steer the agent.
codex	2026-08-29	@theo	voice	comparison	false	true	codex, claude-code	https://x.com/theo/status/2093835339509240003		A well-known developer split the comparison by surface: Claude Code's CLI over Codex's CLI, and Codex's desktop app over Claude Code's desktop app, and refused to collapse that into a single winner.
codex	2026-08-31	@thsottiaux	claim	comparison	true	true	codex, claude-code	https://x.com/thsottiaux/status/2094254532020818191		The Codex lead said Codex's 20X multiplier applies to weekly limits, that both Pro plans lack the 5-hour windows Claude uses, and that Pro 20X is meant to be twenty times Plus rather than a marketing fraction.
codex	2026-08-31	@iuditg	voice	criticism	false	true	codex, claude-code	https://x.com/iuditg/status/2094297124221641158		A founder said Codex was still burning about three times as many tokens as Claude Code on similar work because it over-engineers and takes more iterations to reach a comparable result, so the issue is efficiency, not only the published quota size.
codex	2026-09-01	@iuditg	voice	comparison	false	true	codex, claude-code	https://x.com/iuditg/status/2094710370451718357		The same operator said a Codex run using Sol as orchestrator and Luna as worker emptied the weekly limit in under two days despite token-saving tricks, while a parallel Claude Code project on Fable and Opus had used about a fifth of its weekly limit.
codex	2026-09-04	@OpenAI	claim	announcement	true	false	codex	https://x.com/OpenAI/status/2095968413646737608		OpenAI said GPT-6 Astra was live for Pro, Enterprise, and Business Premium users in Codex and ChatGPT Work, and in the API, with Plus and remaining Business users still waiting a few days.
codex	2026-09-06	@twostraws	voice	criticism	false	true	codex, claude-code	https://x.com/twostraws/status/2096678351163236654		A Swift educator said Astra beats Sol but Codex's CLI still lags Claude's, and asked the team to copy Claude's subagent management and sticky prompt headers rather than treat recaps as enough.
codex	2026-09-07	@thsottiaux	voice	comparison	true	true	codex, claude-code	https://x.com/thsottiaux/status/2096844099626098770		Replying to that CLI complaint, the Codex lead said people can run Astra inside Claude Code if they insist, but that they miss computer use, subagent management, voice, and non-blocking context questions that he said live on the Codex desktop app.
codex	2026-09-07	@thsottiaux	voice	criticism	true	true	codex	https://x.com/thsottiaux/status/2097084139627561041		The Codex lead pushed back on a story that OpenAI skipped internal tooling teams while waiting for AGI: he said Codex began as an internal tool to accelerate infrastructure, that a Meta-versus-everyone split is not the useful frame, and that a lot of internal 
codex	2026-09-08	@OpenAI	claim	announcement	true	false	codex	https://x.com/OpenAI/status/2097431322117476423		OpenAI said Astra had finished rolling out to Plus, Pro, Business, and Enterprise users in Codex and ChatGPT Work.
codex	2026-09-09	@thsottiaux	voice	comparison	true	true	codex, claude-code	https://x.com/thsottiaux/status/2097482341916852719	DUP	The Codex lead said Anthropic's new Claude Code had reached a background computer-use level he compared to Codex from May, framed shipping first as a way to force other labs to follow, and said GPT models had computer use solved in practice about four months e
codex	2026-09-09	@theo	claim	question	false	true	codex	https://x.com/theo/status/2097483358150537300		He said he had just learned that OpenAI or Codex encrypts prompts sent to subagents, and guessed the point is to block distillation.
codex	2026-09-09	@thsottiaux	claim	announcement	true	false	codex	https://x.com/thsottiaux/status/2097752790177370535		The Codex lead said some banked usage resets had failed to apply that morning in ChatGPT Work and Codex, and that everyone who used one in the broken window would get another reset plus an apology email.
codex	2026-09-10	@OpenAIDevs	claim	announcement	true	false	codex	https://x.com/OpenAIDevs/status/2098130570048045453		The developer account said a public-beta Agents API lets builders run cloud agents on the Codex harness with OpenAI managing orchestration, long-running sessions, and context.
codex	2026-09-10	@OpenAIDevs	claim	announcement	true	false	codex	https://x.com/OpenAIDevs/status/2098130625144451444		In the same thread they said OpenAI-hosted sandboxes can run code, handle files, and produce artifacts, with the customer supplying files, packages, skills, and plugins while OpenAI provisions the box.
codex	2026-09-11	@thsottiaux	claim	announcement	true	false	codex	https://x.com/thsottiaux/status/2098300998968357218		The Codex lead said GPT-5.3-Codex-Spark would be retired the following week because usage had fallen and newer models were better, and joked about the name.
codex	2026-09-11	@_orcaman	voice	comparison	false	true	codex, claude-code, cursor	https://x.com/_orcaman/status/2098412861412233431		The Accomplish AI researcher said a Claude Code sandbox-escape report took about 50 days to ship a fix, while similar Cursor and Codex reports closed in about a week.
codex	2026-09-12	@Im_IrushiK	claim	criticism	false	true	codex	https://x.com/Im_IrushiK/status/2098757659906461804		A practitioner said the usage drain looked like a Codex harness problem rather than Astra: while waiting on background work the harness kept making model calls that replayed the full conversation, and the goal mechanism could start another turn and repeat the 
codex	2026-09-12	@Mr_Salio	claim	comparison	false	false	codex, claude-code	https://x.com/Mr_Salio/status/2098775770743124013		He said a same-price Plus comparison on one task left Codex at 94 percent of its 5-hour window on Sol Medium while Claude used about half of its 5-hour window on Opus, and guessed Astra would have emptied Codex immediately.
codex	2026-09-15	@_orcaman	claim	criticism	false	true	codex	https://x.com/_orcaman/status/2099856720176546300		Accomplish AI said this was their third sandbox-escape writeup, after Claude Code and Cursor, and that the Codex CLI escape was in the open-source tree while a second escape in the closed desktop used a heap attack; they called the CLI generally more secure th
codex	2026-09-15	@ChatGPT	claim	announcement	true	false	codex	https://x.com/ChatGPT/status/2099954190600876533		The ChatGPT account said GPT-5.5 leaves ChatGPT, ChatGPT Work, and Codex on all plans on October 14, and told Codex users to move to GPT-5.6 Sol or GPT-6 Astra.
codex	2026-09-15	@OpenAIDevs	claim	announcement	true	true	codex	https://x.com/OpenAIDevs/status/2099954342170067174		The developer account quoted that farewell and said GPT-5.5 remains on the API platform and in Codex sessions authenticated with an API key.
codex	2026-09-17	@atKensai	voice	criticism	false	true	codex, claude-code	https://x.com/atKensai/status/2100655093074829790		A user told the Codex lead that Codex drains usage faster than Claude Code in his runs because it babysits processes instead of setting monitors and waiting, which he blamed on missing harness capabilities.
codex	2026-09-17	@joey_trasatti	claim	announcement	true	false	codex	https://x.com/joey_trasatti/status/2100708241944797397		A Codex engineer said people hitting the cap should open an analytics tab in the Codex app to see where usage went, and that they need the latest app version.
codex	2026-09-20	@TheRohanVarma	voice	question	true	false	codex	https://x.com/TheRohanVarma/status/2101496316409020730		A Codex teammate said he is building a personal software factory on Codex for group projects and asked for an agent-first Slack with real MCP and webhook access, because computer use against Slack currently feels like the most general way for his Codex agent t
codex	2026-09-21	@analogalok	claim	comparison	false	true	codex, claude-code, pi-coding-agent	https://x.com/analogalok/status/2102006741193957839		He said a UC Berkeley and Arena "Harness Tax" study ran the same models through Claude Code, Codex CLI, and the open-source Pi harness, and that GPT-5.6 Sol scored higher and cheaper on Pi than on Codex CLI, which he blamed on first-call instruction bloat.
codex	2026-09-21	@tmr31337	voice	comparison	false	true	codex	https://x.com/tmr31337/status/2102088355924390269		An operator said Astra quota pain eased after he left the desktop app, dropped plugins, skills, and a router, and ran a plain Codex CLI with a large context window, and that the CLI felt as fast as desktop fast-mode without the same burn.
codex	2026-09-21	@vincent_spruyt	voice	frustration	false	true	codex	https://x.com/vincent_spruyt/status/2102096653045936465		He said he had just used his last banked Codex reset, runs two 20X subscriptions, and still empties them mid-week on Astra medium with no fast mode, no subagents, and cleaned-up skills and AGENTS.md.
codex	2026-09-21	@WhiteNightNiki	voice	comparison	false	true	codex, claude-code, pi-coding-agent	https://x.com/WhiteNightNiki/status/2102111428261925050		Replying to the Harness Tax thread, an engineer said the only remaining reason to use Claude Code or Codex is the subscription bundle, and that API-metered work is better on a custom harness or Pi.
cursor	2026-08-26	@mntruell	claim	announcement	true	false	cursor	https://x.com/mntruell/status/2092672784774394350		Cursor's CEO said a normal Cursor (or Grok) subscription now included Grok Bot, and that weekly usage caps were being reset. He framed Bot as the fastest-growing product they had seen, used for work well outside the editor.
cursor	2026-08-27	@cursor_ai	claim	announcement	true	false	cursor	https://x.com/cursor_ai/status/2093077548649570777		The official account said you can now spin up a new web app in Cursor, park the code on Origin, and publish it to Vercel. A follow-up pointed at a changelog for starting cloud agents without an existing repo.
cursor	2026-08-29	@OpenAI	claim	announcement	false	false	cursor, codex	https://x.com/OpenAI/status/2093515564786540695		OpenAI said it was ending its Cursor partnership after the SpaceX acquisition, with a proposed 12 November cutoff for Cursor's direct access to OpenAI models. It said the people hurt were developers who had been using those models inside Cursor.
cursor	2026-08-29	@mntruell	claim	announcement	true	false	cursor	https://x.com/mntruell/status/2093532254006063557		Cursor's CEO said OpenAI planned to block Cursor users from OpenAI models in three months, that those models were about five percent of Cursor traffic, and that talks were ongoing. He said Cursor had treated OpenAI as a vendor-neutral platform for years.
cursor	2026-08-29	@thsottiaux	voice	criticism	false	true	cursor, codex	https://x.com/thsottiaux/status/2093784314714657110		OpenAI's Codex lead asked Cursor's CEO to show the math behind the five-percent traffic number. He argued that counting tokens would overstate weaker models, because OpenAI's models finish the same job with far fewer tokens.
cursor	2026-08-29	@Youssofal_	voice	criticism	false	true	cursor, codex	https://x.com/Youssofal_/status/2093807004968223134		He said most of his OpenAI-model use lived in Cursor, not Codex, because Cursor's fast-mode toggle actually sped those models up and the IDE still felt better. He called the cutoff petty: paying users lose the model in the harness they already chose.
cursor	2026-09-01	@cursor_ai	claim	announcement	true	false	cursor, claude-code	https://x.com/cursor_ai/status/2094852929282879596		The official account said Claude Fable 5.1 was live in Cursor and was the strongest model they had run on CursorBench 3.2, at 73.4 percent at max effort. They said it was especially good at checking its own work end to end.
cursor	2026-09-02	@cursor_ai	claim	announcement	true	false	cursor	https://x.com/cursor_ai/status/2095257412781396114		The official account said cloud agents can now run on machines you operate, including auto-scaling pools, while the agent loop stays in Cursor. A follow-up named sandbox providers such as AWS Lambda, Coder, Cloudflare, Daytona, E2B, Modal, Namespace, and Verce
